Order ID,Client ID,Order Date,Segment,Product ID,Product Name,Sales,Quantity
US-2015-151603,C00000764,"Friday, December 24, 2021",Corporate,OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13
US-2015-152159,C00000870,"Friday, December 24, 2021",Consumer,OFF-LA-10001771,Avery 513,14.94,3
US-2015-153287,C00000648,"Friday, December 24, 2021",Corporate,OFF-BI-10001597,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6
US-2015-156085,C00001017,"Friday, December 24, 2021",Consumer,OFF-BI-10002003,Ibico Presentation Index for Binding Systems,3.98,5
US-2015-158911,C00000803,"Friday, December 24, 2021",Consumer,FUR-FU-10001488,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136,4
US-2015-159166,C00000134,"Friday, December 24, 2021",Corporate,FUR-TA-10004575,Hon 5100 Series Wood Tables,872.94,3
US-2015-153452,C00000619,"Saturday, December 25, 2021",Consumer,OFF-LA-10004345,Avery 493,14.73,3
US-2015-154661,C00000755,"Saturday, December 25, 2021",Home Office,FUR-CH-10004698,"Padded Folding Chairs, Black, 4/Carton",161.96,2
US-2015-156073,C00000144,"Saturday, December 25, 2021",Home Office,OFF-ST-10002974,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,1
US-2015-158148,C00000072,"Saturday, December 25, 2021",Corporate,FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",384.768,2
US-2015-159028,C00000302,"Saturday, December 25, 2021",Consumer,OFF-BI-10001679,GBC Instant Index System for Binding Systems,8.88,5
US-2015-159385,C00000371,"Saturday, December 25, 2021",Home Office,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,16.68,2
US-2015-150719,C00000068,"Sunday, December 26, 2021",Consumer,OFF-AR-10004441,BIC Brite Liner Highlighters,12.42,3
US-2015-150860,C00000414,"Sunday, December 26, 2021",Consumer,OFF-BI-10004738,Flexible Leather- Look Classic Collection Ring Binder,56.82,3
US-2015-151014,C00000910,"Sunday, December 26, 2021",Consumer,OFF-BI-10004654,VariCap6 Expandable Binder,51.9,3
US-2015-152690,C00000912,"Sunday, December 26, 2021",Consumer,OFF-AR-10000122,Newell 314,11.16,2
US-2015-154625,C00000490,"Sunday, December 26, 2021",Consumer,OFF-BI-10001116,"Wilson Jones 1"" Hanging DublLock Ring Binders",26.4,5
US-2015-157723,C00000312,"Sunday, December 26, 2021",Home Office,TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2
US-2015-158156,C00000929,"Sunday, December 26, 2021",Consumer,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5
US-2015-160350,C00000526,"Sunday, December 26, 2021",Home Office,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2
US-2015-154107,C00000637,"Monday, December 27, 2021",Consumer,OFF-LA-10000134,Avery 511,6.16,2
US-2015-155419,C00000151,"Monday, December 27, 2021",Home Office,FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",63.98,7
US-2015-156125,C00000699,"Monday, December 27, 2021",Consumer,OFF-BI-10001989,Premium Transparent Presentation Covers by GBC,12.588,3
US-2015-156786,C00000127,"Monday, December 27, 2021",Corporate,FUR-CH-10001482,Office Star - Mesh Screen back chair with Vinyl seat,392.94,3
US-2015-159139,C00000032,"Monday, December 27, 2021",Corporate,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",528.43,5
US-2015-160592,C00000821,"Monday, December 27, 2021",Corporate,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",59.184,2
US-2015-151452,C00000285,"Tuesday, December 28, 2021",Home Office,FUR-FU-10004864,Eldon 500 Class Desk Accessories,9.656,1
US-2015-151492,C00000843,"Tuesday, December 28, 2021",Consumer,OFF-BI-10004656,Peel & Stick Add-On Corner Pockets,5.184,3
US-2015-152148,C00000328,"Tuesday, December 28, 2021",Consumer,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3
US-2015-152417,C00000664,"Tuesday, December 28, 2021",Corporate,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2
US-2015-153187,C00000053,"Tuesday, December 28, 2021",Consumer,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2
US-2015-154064,C00000730,"Tuesday, December 28, 2021",Consumer,OFF-BI-10002309,Avery Heavy-Duty EZD  Binder With Locking Rings,22.32,4
US-2015-155063,C00000364,"Tuesday, December 28, 2021",Consumer,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,27.92,4
US-2015-156351,C00000987,"Tuesday, December 28, 2021",Corporate,TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,6.9,1
US-2015-156361,C00000564,"Tuesday, December 28, 2021",Home Office,OFF-BI-10000174,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",8.7,5
US-2015-156787,C00000760,"Tuesday, December 28, 2021",Consumer,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1
US-2015-156812,C00000303,"Tuesday, December 28, 2021",Consumer,OFF-PA-10004101,Xerox 1894,71.28,11
US-2015-157791,C00000655,"Tuesday, December 28, 2021",Corporate,OFF-ST-10003306,Letter Size Cart,1000.02,7
US-2015-159967,C00000110,"Tuesday, December 28, 2021",Corporate,TEC-AC-10002049,Plantronics Savi W720 Multi-Device Wireless Headset System,843.9,2
US-2015-160298,C00000663,"Tuesday, December 28, 2021",Home Office,OFF-AR-10003958,Newell 337,5.248,2
US-2015-160311,C00000049,"Tuesday, December 28, 2021",Corporate,TEC-AC-10002567,Logitech G602 Wireless Gaming Mouse,383.952,6
US-2015-151708,C00000075,"Wednesday, December 29, 2021",Corporate,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3
US-2015-153109,C00000019,"Wednesday, December 29, 2021",Consumer,OFF-AR-10003217,Newell 316,27.384,7
US-2015-153178,C00000784,"Wednesday, December 29, 2021",Corporate,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2
US-2015-155314,C00001033,"Wednesday, December 29, 2021",Consumer,FUR-FU-10001889,Ultra Door Pull Handle,31.56,3
US-2015-157977,C00000235,"Wednesday, December 29, 2021",Consumer,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",171.2,5
US-2015-158763,C00000968,"Wednesday, December 29, 2021",Consumer,OFF-ST-10003716,Tennsco Double-Tier Lockers,675.06,3
US-2015-151041,C00001050,"Thursday, December 30, 2021",Corporate,OFF-PA-10004041,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5
US-2015-152565,C00000708,"Thursday, December 30, 2021",Home Office,TEC-AC-10002370,Maxell CD-R Discs,3.152,2
US-2015-154957,C00000189,"Thursday, December 30, 2021",Corporate,FUR-CH-10004495,"Global Leather and Oak Executive Chair, Black",722.352,3
US-2015-156425,C00000434,"Thursday, December 30, 2021",Home Office,OFF-BI-10003364,Binding Machine Supplies,93.344,4
US-2015-157161,C00000772,"Thursday, December 30, 2021",Home Office,FUR-FU-10003773,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3
US-2015-158531,C00000084,"Thursday, December 30, 2021",Consumer,TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,35.98,2
US-2015-158782,C00000963,"Thursday, December 30, 2021",Consumer,OFF-LA-10002043,Avery 489,31.05,3
US-2015-159029,C00000885,"Thursday, December 30, 2021",Consumer,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",135.99,1
US-2015-160119,C00000427,"Thursday, December 30, 2021",Consumer,OFF-AR-10004582,BIC Brite Liner Grip Highlighters,3.28,2
US-2015-151914,C00000765,"Friday, December 31, 2021",Consumer,OFF-AR-10001955,Newell 319,79.36,5
US-2015-152833,C00000839,"Friday, December 31, 2021",Consumer,TEC-PH-10002483,Motorola Moto X,271.992,1
US-2015-155293,C00000719,"Friday, December 31, 2021",Corporate,OFF-EN-10003040,Quality Park Security Envelopes,62.808,3
US-2015-156766,C00000891,"Friday, December 31, 2021",Consumer,OFF-BI-10001036,Cardinal EasyOpen D-Ring Binders,21.936,3
US-2015-159667,C00000582,"Friday, December 31, 2021",Corporate,FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5
US-2015-160315,C00000647,"Friday, December 31, 2021",Consumer,OFF-PA-10002751,Xerox 1920,17.94,3
US-2015-153868,C00000202,"Saturday, January 1, 2022",Corporate,OFF-BI-10001787,Wilson Jones Four-Pocket Poly Binders,20.928,4
US-2015-154663,C00000391,"Saturday, January 1, 2022",Consumer,TEC-AC-10001606,Logitech Wireless Performance Mouse MX for PC and Mac,479.952,6
US-2015-155971,C00000153,"Saturday, January 1, 2022",Consumer,OFF-AR-10003087,Staples in misc. colors,1.78,1
US-2015-159770,C00000037,"Saturday, January 1, 2022",Home Office,FUR-FU-10002088,Nu-Dell Float Frame 11 x 14 1/2,53.88,6
US-2015-152052,C00000339,"Sunday, January 2, 2022",Home Office,OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,3
US-2015-152780,C00000841,"Sunday, January 2, 2022",Home Office,OFF-AR-10003504,Newell 347,21.4,5
US-2015-155396,C00000191,"Sunday, January 2, 2022",Consumer,OFF-PA-10002259,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",35.808,4
US-2015-155689,C00001021,"Sunday, January 2, 2022",Consumer,TEC-PH-10000895,Polycom VVX 310 VoIP phone,431.976,4
US-2015-160105,C00000507,"Sunday, January 2, 2022",Home Office,OFF-BI-10000145,Zipper Ring Binder Pockets,7.488,8
US-2015-150889,C00000278,"Monday, January 3, 2022",Consumer,OFF-ST-10001370,Sensible Storage WireTech Storage Systems,354.9,5
US-2015-155958,C00000781,"Monday, January 3, 2022",Consumer,OFF-AR-10004456,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73.2,5
US-2015-156234,C00000166,"Monday, January 3, 2022",Corporate,OFF-BI-10004233,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2
US-2015-159342,C00000886,"Monday, January 3, 2022",Corporate,OFF-PA-10001639,Xerox 203,19.44,3
US-2015-159936,C00000747,"Monday, January 3, 2022",Home Office,OFF-PA-10001804,Xerox 195,16.032,3
US-2015-160539,C00000559,"Monday, January 3, 2022",Corporate,FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,33.11,7
US-2015-152797,C00000872,"Tuesday, January 4, 2022",Home Office,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",761.544,7
US-2015-153179,C00000693,"Tuesday, January 4, 2022",Home Office,OFF-ST-10001809,Fellowes Officeware Wire Shelving,215.592,3
US-2015-154096,C00000432,"Tuesday, January 4, 2022",Corporate,FUR-CH-10002335,Hon GuestStacker Chair,906.68,5
US-2015-156891,C00001038,"Tuesday, January 4, 2022",Corporate,OFF-BI-10000343,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",4.91,1
US-2015-155086,C00000623,"Wednesday, January 5, 2022",Consumer,TEC-PH-10002597,Xblue XB-1670-86 X16 Small Office Telephone - Titanium,100.792,1
US-2015-156608,C00000366,"Wednesday, January 5, 2022",Consumer,OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,426.79,7
US-2015-159527,C00000772,"Wednesday, January 5, 2022",Home Office,OFF-PA-10002986,Xerox 1898,13.36,2
US-2015-151336,C00000190,"Thursday, January 6, 2022",Home Office,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,124.36,2
US-2015-152120,C00000746,"Thursday, January 6, 2022",Consumer,TEC-AC-10001109,Logitech Trackman Marble Mouse,179.94,6
US-2015-152241,C00000435,"Thursday, January 6, 2022",Home Office,OFF-BI-10004632,Ibico Hi-Tech Manual Binding System,609.98,2
US-2015-154400,C00001014,"Thursday, January 6, 2022",Consumer,FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,638.288,7
US-2015-154411,C00000684,"Thursday, January 6, 2022",Consumer,OFF-BI-10004209,"Fellowes Twister Kit, Gray/Clear, 3/pkg",7.236,3
US-2015-156690,C00000925,"Thursday, January 6, 2022",Corporate,OFF-BI-10004967,Round Ring Binders,1.872,3
US-2015-157786,C00000349,"Thursday, January 6, 2022",Consumer,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",24.96,4
US-2015-151289,C00000077,"Friday, January 7, 2022",Home Office,OFF-AR-10001868,Prang Dustless Chalk Sticks,6.72,4
US-2015-151945,C00000832,"Friday, January 7, 2022",Consumer,OFF-LA-10004409,Avery 492,17.28,6
US-2015-153921,C00000080,"Friday, January 7, 2022",Consumer,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,119.448,3
US-2015-154462,C00000428,"Friday, January 7, 2022",Consumer,FUR-FU-10001602,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",151.72,4
US-2015-154812,C00000272,"Friday, January 7, 2022",Home Office,TEC-PH-10002496,Cisco SPA301,280.782,3
US-2015-156615,C00000576,"Friday, January 7, 2022",Corporate,OFF-PA-10001947,Xerox 1974,11.96,2
US-2015-156949,C00000684,"Friday, January 7, 2022",Corporate,OFF-EN-10000927,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7
US-2015-160422,C00000250,"Friday, January 7, 2022",Consumer,FUR-FU-10001852,"Eldon Regeneration Recycled Desk Accessories, Smoke",6.96,4
US-2015-153874,C00000074,"Saturday, January 8, 2022",Consumer,OFF-EN-10001099,Staple envelope,23.472,3
US-2015-154036,C00000393,"Saturday, January 8, 2022",Consumer,TEC-MA-10000822,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8
US-2015-155052,C00000762,"Saturday, January 8, 2022",Consumer,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,2799.96,5
US-2015-155402,C00000183,"Saturday, January 8, 2022",Consumer,FUR-FU-10000550,Stacking Trays by OIC,3.984,2
US-2015-156900,C00000965,"Saturday, January 8, 2022",Consumer,OFF-PA-10001243,Xerox 1983,5.98,1
US-2015-158725,C00000057,"Saturday, January 8, 2022",Consumer,OFF-BI-10003429,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",6.33,5
US-2015-158840,C00000130,"Saturday, January 8, 2022",Consumer,OFF-BI-10001267,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3
US-2015-150631,C00000477,"Sunday, January 9, 2022",Consumer,OFF-LA-10001074,Round Specialty Laser Printer Labels,100.24,10
US-2015-151373,C00000442,"Sunday, January 9, 2022",Consumer,OFF-BI-10000088,GBC Imprintable Covers,26.352,8
US-2015-152057,C00000309,"Sunday, January 9, 2022",Corporate,FUR-FU-10002671,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,13.4,1
US-2015-153932,C00000333,"Sunday, January 9, 2022",Corporate,TEC-PH-10004094,Motorola L703CM,1091.93,7
US-2015-153939,C00000990,"Sunday, January 9, 2022",Corporate,FUR-CH-10004540,Global Chrome Stack Chair,47.992,2
US-2015-155686,C00000833,"Sunday, January 9, 2022",Home Office,FUR-FU-10000732,Eldon 200 Class Desk Accessories,31.4,5
US-2015-155882,C00000018,"Sunday, January 9, 2022",Consumer,FUR-BO-10002213,"Sauder Forest Hills Library, Woodland Oak Finish",359.499,3
US-2015-156032,C00000626,"Sunday, January 9, 2022",Corporate,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.48,1
US-2015-159076,C00000467,"Sunday, January 9, 2022",Consumer,FUR-BO-10004409,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2
US-2015-159135,C00000764,"Sunday, January 9, 2022",Consumer,FUR-FU-10003347,Coloredge Poster Frame,113.6,8
US-2015-152508,C00000877,"Monday, January 10, 2022",Consumer,TEC-AC-10000521,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",11.54,1
US-2015-153502,C00001022,"Monday, January 10, 2022",Corporate,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29,9
US-2015-156148,C00000067,"Monday, January 10, 2022",Corporate,OFF-PA-10002230,Xerox 1897,31.872,8
US-2015-157916,C00000833,"Monday, January 10, 2022",Consumer,FUR-FU-10001706,Longer-Life Soft White Bulbs,9.24,3
US-2015-159362,C00000191,"Monday, January 10, 2022",Consumer,OFF-PA-10002250,Things To Do Today Pad,17.61,3
US-2015-159705,C00000990,"Monday, January 10, 2022",Home Office,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,21.21,7
US-2015-150780,C00000028,"Tuesday, January 11, 2022",Consumer,OFF-BI-10002393,Binder Posts,2.296,2
US-2015-154899,C00000694,"Tuesday, January 11, 2022",Home Office,OFF-AR-10002221,12 Colored Short Pencils,6.24,3
US-2015-155296,C00000194,"Tuesday, January 11, 2022",Home Office,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,67.84,1
US-2015-155963,C00000114,"Tuesday, January 11, 2022",Consumer,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8
US-2015-157221,C00000391,"Tuesday, January 11, 2022",Consumer,TEC-AC-10004975,Plantronics Audio 995 Wireless Stereo Headset,109.95,1
US-2015-151119,C00000425,"Wednesday, January 12, 2022",Corporate,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,47.976,3
US-2015-151391,C00000405,"Wednesday, January 12, 2022",Consumer,OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.856,3
US-2015-151886,C00000857,"Wednesday, January 12, 2022",Consumer,OFF-ST-10000585,Economy Rollaway Files,264.32,2
US-2015-154275,C00000247,"Wednesday, January 12, 2022",Corporate,TEC-PH-10001557,Pyle PMP37LED,230.376,3
US-2015-154662,C00000472,"Wednesday, January 12, 2022",Home Office,OFF-BI-10000632,Satellite Sectional Post Binders,8.682,1
US-2015-155522,C00000134,"Wednesday, January 12, 2022",Consumer,OFF-ST-10000129,Fellowes Recycled Storage Drawers,777.21,7
US-2015-155629,C00000026,"Wednesday, January 12, 2022",Consumer,FUR-CH-10001190,Global Deluxe High-Back Office Chair in Storm,435.168,4
US-2015-156144,C00001023,"Wednesday, January 12, 2022",Corporate,OFF-BI-10003638,GBC Durable Plastic Covers,30.96,2
US-2015-158413,C00000542,"Wednesday, January 12, 2022",Home Office,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.116,6
US-2015-159906,C00000428,"Wednesday, January 12, 2022",Consumer,TEC-CO-10001449,Hewlett Packard LaserJet 3310 Copier,959.984,2
US-2015-160584,C00000186,"Wednesday, January 12, 2022",Consumer,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,47.992,7
US-2015-152338,C00000392,"Thursday, January 13, 2022",Consumer,FUR-FU-10004018,Tensor Computer Mounted Lamp,134.01,9
US-2015-154553,C00000606,"Thursday, January 13, 2022",Corporate,TEC-PH-10004667,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1
US-2015-155370,C00000147,"Thursday, January 13, 2022",Consumer,OFF-ST-10002352,Iris Project Case,31.92,4
US-2015-159397,C00000100,"Thursday, January 13, 2022",Consumer,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",1336.44,14
US-2015-160303,C00000887,"Thursday, January 13, 2022",Consumer,OFF-ST-10000649,Hanging Personal Folder File,37.68,3
US-2015-151305,C00000846,"Friday, January 14, 2022",Consumer,FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.4,4
US-2015-151781,C00000708,"Friday, January 14, 2022",Consumer,OFF-AR-10003045,Prang Colored Pencils,7.056,3
US-2015-151910,C00000517,"Friday, January 14, 2022",Corporate,OFF-ST-10002485,Rogers Deluxe File Chest,21.98,1
US-2015-152821,C00000154,"Friday, January 14, 2022",Corporate,OFF-BI-10004224,Catalog Binders with Expanding Posts,107.648,2
US-2015-155031,C00000911,"Friday, January 14, 2022",Corporate,OFF-PA-10003953,Xerox 218,5.184,1
US-2015-157653,C00000711,"Friday, January 14, 2022",Home Office,OFF-ST-10003479,"Eldon Base for stackable storage shelf, platinum",124.608,4
US-2015-151319,C00000211,"Saturday, January 15, 2022",Home Office,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,51.168,2
US-2015-154501,C00000552,"Saturday, January 15, 2022",Corporate,FUR-CH-10002335,Hon GuestStacker Chair,544.008,3
US-2015-156319,C00000555,"Saturday, January 15, 2022",Home Office,OFF-LA-10001613,Avery File Folder Labels,20.16,7
US-2015-157541,C00000422,"Saturday, January 15, 2022",Consumer,OFF-PA-10001685,Easy-staple paper,40.56,4
US-2015-158717,C00000873,"Saturday, January 15, 2022",Corporate,OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",1347.52,8
US-2015-158926,C00000192,"Saturday, January 15, 2022",Corporate,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,271.968,4
US-2015-150678,C00000971,"Sunday, January 16, 2022",Corporate,OFF-ST-10001328,"Personal Filing Tote with Lid, Black/Gray",77.55,5
US-2015-151484,C00000749,"Sunday, January 16, 2022",Corporate,FUR-FU-10002298,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",532.704,6
US-2015-152496,C00000002,"Sunday, January 16, 2022",Consumer,OFF-BI-10001132,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",43.04,8
US-2015-153769,C00000826,"Sunday, January 16, 2022",Consumer,OFF-BI-10002498,Clear Mylar Reinforcing Strips,16.821,3
US-2015-156015,C00000441,"Sunday, January 16, 2022",Consumer,FUR-FU-10003849,"DAX Metal Frame, Desktop, Stepped-Edge",16.192,2
US-2015-156350,C00000938,"Sunday, January 16, 2022",Consumer,OFF-AR-10001446,Newell 309,46.2,5
US-2015-156623,C00000186,"Sunday, January 16, 2022",Consumer,FUR-BO-10001608,"Hon Metal Bookcases, Black",127.764,6
US-2015-156835,C00000974,"Sunday, January 16, 2022",Consumer,OFF-ST-10000649,Hanging Personal Folder File,62.8,4
US-2015-156885,C00000416,"Sunday, January 16, 2022",Consumer,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,46.344,3
US-2015-158175,C00000349,"Sunday, January 16, 2022",Corporate,OFF-ST-10004459,Tennsco Single-Tier Lockers,1126.02,3
US-2015-158544,C00000017,"Sunday, January 16, 2022",Consumer,FUR-TA-10004619,Hon Non-Folding Utility Tables,764.688,6
US-2015-159009,C00000376,"Sunday, January 16, 2022",Consumer,OFF-BI-10001249,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,4
US-2015-160385,C00000157,"Sunday, January 16, 2022",Corporate,OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",16.032,6
US-2015-150828,C00000779,"Monday, January 17, 2022",Home Office,FUR-TA-10003473,Bretford Rectangular Conference Table Tops,526.582,2
US-2015-151389,C00000534,"Monday, January 17, 2022",Consumer,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7
US-2015-151996,C00000532,"Monday, January 17, 2022",Consumer,FUR-FU-10003347,Coloredge Poster Frame,42.6,3
US-2015-157539,C00000349,"Monday, January 17, 2022",Consumer,OFF-BI-10000848,Angle-D Ring Binders,3.282,2
US-2015-159104,C00000097,"Monday, January 17, 2022",Corporate,TEC-PH-10000730,Samsung Galaxy S4 Active,3499.93,7
US-2015-159358,C00000617,"Monday, January 17, 2022",Home Office,FUR-TA-10001705,Bush Advantage Collection Round Conference Table,1913.4,9
US-2015-152868,C00000690,"Tuesday, January 18, 2022",Home Office,FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3
US-2015-153281,C00000610,"Tuesday, January 18, 2022",Home Office,OFF-ST-10000046,Fellowes Super Stor/Drawer Files,323.1,2
US-2015-154514,C00000201,"Tuesday, January 18, 2022",Consumer,OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",27.312,2
US-2015-154746,C00000301,"Tuesday, January 18, 2022",Consumer,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6
US-2015-156459,C00000157,"Tuesday, January 18, 2022",Home Office,OFF-LA-10004559,Avery 49,20.16,7
US-2015-157814,C00000758,"Tuesday, January 18, 2022",Home Office,TEC-PH-10003800,i.Sound Portable Power - 8000 mAh,52.99,1
US-2015-157945,C00000819,"Tuesday, January 18, 2022",Consumer,OFF-PA-10000595,Xerox 1929,68.52,3
US-2015-159121,C00000363,"Tuesday, January 18, 2022",Consumer,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,153.552,3
US-2015-159686,C00000699,"Tuesday, January 18, 2022",Consumer,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",19.65,3
US-2015-152198,C00000990,"Wednesday, January 19, 2022",Corporate,TEC-AC-10003709,Maxell 4.7GB DVD-R 5/Pack,7.92,8
US-2015-152536,C00000256,"Wednesday, January 19, 2022",Corporate,TEC-AC-10002331,"Maxell 74 Minute CDR, 10/Pack",29.34,3
US-2015-153117,C00000955,"Wednesday, January 19, 2022",Consumer,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3
US-2015-155056,C00000186,"Wednesday, January 19, 2022",Home Office,OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,355.96,2
US-2015-159348,C00000681,"Wednesday, January 19, 2022",Consumer,OFF-EN-10003001,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2
US-2015-159659,C00000105,"Wednesday, January 19, 2022",Home Office,FUR-CH-10003312,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,2
US-2015-160175,C00000794,"Wednesday, January 19, 2022",Consumer,OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,21.78,2
US-2015-151230,C00000374,"Thursday, January 20, 2022",Consumer,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,27.24,5
US-2015-151671,C00000863,"Thursday, January 20, 2022",Consumer,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5
US-2015-151780,C00000469,"Thursday, January 20, 2022",Consumer,OFF-PA-10000552,Xerox 200,12.96,2
US-2015-152410,C00000609,"Thursday, January 20, 2022",Consumer,FUR-CH-10001146,"Global Value Mid-Back Manager's Chair, Gray",194.848,4
US-2015-152586,C00000178,"Thursday, January 20, 2022",Corporate,FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,696.42,2
US-2015-154843,C00000657,"Thursday, January 20, 2022",Corporate,OFF-ST-10002352,Iris Project Case,12.768,2
US-2015-155079,C00000616,"Thursday, January 20, 2022",Corporate,OFF-BI-10002103,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",20.856,8
US-2015-155869,C00000726,"Thursday, January 20, 2022",Consumer,OFF-BI-10001900,"DXL Angle-View Binders with Locking Rings, Black",62.296,13
